ID,NrDocument,NrDocInitial,TipDoc,DocTypeXRP,DataDocEfectiva,DataScad,Semn,Moneda,AmountDoc,AmountDoc_RON,PlataPrin,CodClient,DenumireClient,ClasaClient
211714,0003850309,NULL,I,PMT,2025-05-15,NULL,-1,RON,7845.6800,7845.6800,VIRAMENT,CLI000004,Delta Magazin SA,DISTR
211754,VRDD0171454,NULL,F,CRM,2025-05-14,NULL,-1,RON,386.7500,386.7500,NULL,CLI000009,Iota Boutique SRL,DISTR
211774,VFDD00124765,NULL,F,INV,2025-05-14,2025-05-19,1,RON,1296.0500,1296.0500,NULL,CLI000002,Beta Retail SA,DISTR
211781,VFDD00124789,NULL,F,INV,2025-05-15,2025-05-20,1,RON,2756.0400,2756.0400,NULL,CLI000002,Beta Retail SA,DISTR
211885,VDSK1779,NULL,F,INV,2025-05-12,2025-07-11,1,EUR,221.6000,1133.8200,NULL,CLI000006,Zeta Obchod s.r.o.,DISTR
211897,VDSK1771,NULL,F,INV,2025-05-12,2025-08-10,1,EUR,165.0000,844.2200,NULL,CLI000005,Epsilon Trade SRL,DISTR
211937,VFDD00124839,NULL,F,INV,2025-05-19,2025-05-26,1,RON,1343.0300,1343.0300,NULL,CLI000002,Beta Retail SA,DISTR
211975,0003855778,NULL,I,PMT,2025-05-19,NULL,-1,RON,15355.7600,15355.7600,VIRAMENT,CLI000009,Iota Boutique SRL,DISTR
211977,0003855783,NULL,I,PMT,2025-05-19,NULL,-1,EUR,1429.8200,7296.8000,VIRAMENT,CLI000008,Theta Style SRL,DISTR
212063,0003538230,NULL,I,PMT,2025-05-20,NULL,-1,RON,4212.6000,4212.6000,BO,CLI000010,Kappa Moda SA,DISTR
212110,VRDD0171463,NULL,F,CRM,2025-05-21,NULL,-1,RON,167.3100,167.3100,NULL,CLI000004,Delta Magazin SA,DISTR
212112,VFDD00124868,NULL,F,INV,2025-05-21,2025-05-26,1,RON,1727.4000,1727.4000,NULL,CLI000002,Beta Retail SA,DISTR
212131,0003868317,NULL,I,PMT,2025-05-21,NULL,-1,RON,5395.1200,5395.1200,VIRAMENT,CLI000002,Beta Retail SA,DISTR
212187,VDSK1791,NULL,F,INV,2025-05-19,2025-08-17,1,EUR,1429.8000,7296.7000,NULL,CLI000008,Theta Style SRL,DISTR
212273,0003872903,NULL,I,PMT,2025-05-23,NULL,-1,RON,1727.4000,1727.4000,VIRAMENT,CLI000002,Beta Retail SA,DISTR
212277,0003552476,NULL,I,PMT,2025-05-22,NULL,-1,RON,11888.1000,11888.1000,BO,CLI000010,Kappa Moda SA,DISTR
212294,0003872917,NULL,I,PMT,2025-05-23,NULL,-1,EUR,1461.8900,7391.9000,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
212357,VFDD00124920,NULL,F,INV,2025-05-26,2025-06-02,1,RON,4345.6500,4345.6500,NULL,CLI000004,Delta Magazin SA,DISTR
212363,VFDD00124945,NULL,F,INV,2025-05-26,2025-06-02,1,RON,553.6200,553.6200,NULL,CLI000002,Beta Retail SA,DISTR
212572,0003585811,NULL,I,PMT,2025-05-28,NULL,-1,RON,4165.0000,4165.0000,BO,CLI000010,Kappa Moda SA,DISTR
212600,0003892085,NULL,I,PMT,2025-05-29,NULL,-1,RON,4178.4400,4178.4400,VIRAMENT,CLI000004,Delta Magazin SA,DISTR
212602,0003892088,NULL,I,PMT,2025-05-29,NULL,-1,RON,553.6200,553.6200,VIRAMENT,CLI000002,Beta Retail SA,DISTR
212621,0003612959,NULL,I,PMT,2025-05-29,NULL,-1,RON,1392.3000,1392.3000,BO,CLI000010,Kappa Moda SA,DISTR
212622,0003612960,NULL,I,PMT,2025-05-29,NULL,-1,RON,1392.3000,1392.3000,BO,CLI000010,Kappa Moda SA,DISTR
212676,VFDD00125018,NULL,F,INV,2025-05-30,2025-06-06,1,RON,1889.2400,1889.2400,NULL,CLI000002,Beta Retail SA,DISTR
212754,0003897124,NULL,I,PMT,2025-05-30,NULL,-1,EUR,172.2200,872.5900,VIRAMENT,CLI000008,Theta Style SRL,DISTR
212848,VFDD00125036,NULL,F,INV,2025-06-02,2025-06-09,1,RON,1307.1900,1307.1900,NULL,CLI000002,Beta Retail SA,DISTR
212871,0003909737,NULL,I,PMT,2025-06-03,NULL,-1,EUR,309.0000,1562.6700,VIRAMENT,CLI000006,Zeta Obchod s.r.o.,DISTR
212922,VFDD00125055,NULL,F,INV,2025-06-03,2025-06-09,1,RON,1316.1900,1316.1900,NULL,CLI000002,Beta Retail SA,DISTR
212927,XRP0767,NULL,F,CRM,2025-06-04,NULL,-1,EUR,6.1900,31.3100,NULL,CLI000006,Zeta Obchod s.r.o.,DISTR
212929,VDSK1797,NULL,F,INV,2025-05-26,2025-09-23,1,EUR,1461.9600,7390.2100,NULL,CLI000001,Alpha Distrib SRL,DISTR
212930,VDSK1800,NULL,F,INV,2025-05-29,2025-08-27,1,EUR,172.2000,870.5200,NULL,CLI000008,Theta Style SRL,DISTR
212934,RDSK162,NULL,F,CRM,2025-05-29,NULL,-1,EUR,37.7800,188.0200,NULL,CLI000006,Zeta Obchod s.r.o.,DISTR
212935,RDSK163,NULL,F,CRM,2025-05-29,NULL,-1,EUR,32.5300,161.8500,NULL,CLI000006,Zeta Obchod s.r.o.,DISTR
212963,0003673666,NULL,I,PMT,2025-06-04,NULL,-1,RON,11495.4000,11495.4000,BO,CLI000010,Kappa Moda SA,DISTR
213105,0003916640,NULL,I,PMT,2025-06-06,NULL,-1,RON,12611.6200,12611.6200,VIRAMENT,CLI000009,Iota Boutique SRL,DISTR
213110,0003916642,NULL,I,PMT,2025-06-06,NULL,-1,RON,2623.3800,2623.3800,VIRAMENT,CLI000002,Beta Retail SA,DISTR
213179,0003931854,NULL,I,PMT,2025-06-10,NULL,-1,EUR,221.6000,1117.3500,VIRAMENT,CLI000006,Zeta Obchod s.r.o.,DISTR
213200,0003642638,NULL,I,PMT,2025-06-10,NULL,-1,RON,6835.3600,6835.3600,BO,CLI000010,Kappa Moda SA,DISTR
213207,XRP0774,NULL,F,CRM,2025-06-11,NULL,-1,EUR,4.4300,22.3100,NULL,CLI000006,Zeta Obchod s.r.o.,DISTR
213284,0003650489,NULL,I,PMT,2025-06-11,NULL,-1,RON,4307.8000,4307.8000,BO,CLI000010,Kappa Moda SA,DISTR
213292,0003711021,NULL,I,PMT,2025-06-11,NULL,-1,RON,4877.4000,4877.4000,BO,CLI000010,Kappa Moda SA,DISTR
213407,0003642637,NULL,I,PMT,2025-06-13,NULL,-1,RON,3322.4800,3322.4800,BO,CLI000010,Kappa Moda SA,DISTR
213455,0003673665,NULL,I,PMT,2025-06-16,NULL,-1,RON,4836.1600,4836.1600,BO,CLI000010,Kappa Moda SA,DISTR
213616,0003683379,NULL,I,PMT,2025-06-18,NULL,-1,RON,5819.1000,5819.1000,BO,CLI000010,Kappa Moda SA,DISTR
213622,0003702492,NULL,I,PMT,2025-06-18,NULL,-1,RON,2725.1000,2725.1000,BO,CLI000010,Kappa Moda SA,DISTR
213677,VFDD00125256,NULL,F,INV,2025-06-19,2025-06-20,1,RON,2170.5600,2170.5600,NULL,CLI000003,Gamma Comert SRL,DISTR
213715,0003963601,NULL,I,PMT,2025-06-19,NULL,-1,EUR,1856.8000,9344.3500,VIRAMENT,CLI000006,Zeta Obchod s.r.o.,DISTR
213723,0003673664,NULL,I,PMT,2025-06-19,NULL,-1,RON,1479.1700,1479.1700,BO,CLI000010,Kappa Moda SA,DISTR
213726,0003702491,NULL,I,PMT,2025-06-19,NULL,-1,RON,2725.1000,2725.1000,BO,CLI000010,Kappa Moda SA,DISTR
213839,0003705721,NULL,I,PMT,2025-06-23,NULL,-1,RON,4000.0000,4000.0000,BO,CLI000010,Kappa Moda SA,DISTR
213846,0003971050,NULL,I,PMT,2025-06-23,NULL,-1,RON,2170.5600,2170.5600,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
213890,VFDD00125268,NULL,F,INV,2025-06-23,2025-06-24,1,RON,2885.0400,2885.0400,NULL,CLI000003,Gamma Comert SRL,DISTR
213974,0003977702,NULL,I,PMT,2025-06-25,NULL,-1,RON,2137.5800,2137.5800,VIRAMENT,CLI000002,Beta Retail SA,DISTR
213976,0003977701,NULL,I,PMT,2025-06-25,NULL,-1,RON,2885.0400,2885.0400,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
214400,XRP0796,NULL,F,CRM,2025-07-02,NULL,-1,EUR,678.7000,3445.9000,NULL,CLI000001,Alpha Distrib SRL,DISTR
214475,0004008059,NULL,I,PMT,2025-07-02,NULL,-1,EUR,67.4000,342.2000,VIRAMENT,CLI000007,Eta Prodaja s.r.o.,DISTR
214489,XRP0808,NULL,F,CRM,2025-07-03,NULL,-1,RON,7488.8500,7488.8500,NULL,CLI000002,Beta Retail SA,DISTR
214604,0003762130,NULL,I,PMT,2025-07-04,NULL,-1,RON,1630.3000,1630.3000,BO,CLI000010,Kappa Moda SA,DISTR
214605,0003762131,NULL,I,PMT,2025-07-04,NULL,-1,RON,1630.3000,1630.3000,BO,CLI000010,Kappa Moda SA,DISTR
214623,VFDD00125362,NULL,F,INV,2025-07-07,2025-07-14,1,RON,1534.5500,1534.5500,NULL,CLI000002,Beta Retail SA,DISTR
214882,0003763486,NULL,I,PMT,2025-07-09,NULL,-1,RON,15491.4200,15491.4200,BO,CLI000010,Kappa Moda SA,DISTR
214972,0003769517,NULL,I,PMT,2025-07-11,NULL,-1,RON,4188.8000,4188.8000,BO,CLI000010,Kappa Moda SA,DISTR
215039,0004047306,NULL,I,PMT,2025-07-14,NULL,-1,EUR,472.2000,2399.2500,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
215067,0003788714,NULL,I,PMT,2025-07-15,NULL,-1,RON,3998.4000,3998.4000,BO,CLI000010,Kappa Moda SA,DISTR
215151,0003805781,NULL,I,PMT,2025-07-16,NULL,-1,RON,2867.9000,2867.9000,BO,CLI000010,Kappa Moda SA,DISTR
215156,0004060335,NULL,I,PMT,2025-07-16,NULL,-1,RON,2891.7000,2891.7000,VIRAMENT,CLI000010,Kappa Moda SA,DISTR
215198,VFDD00125410,NULL,F,INV,2025-07-17,2025-07-17,1,RON,973.5000,973.5000,NULL,CLI000010,Kappa Moda SA,DISTR
215207,VRDD0171534,NULL,F,CRM,2025-07-17,NULL,-1,RON,222.5300,222.5300,NULL,CLI000010,Kappa Moda SA,DISTR
215289,VFDD00125416,NULL,F,INV,2025-07-21,2025-10-20,1,RON,1987.3000,1987.3000,NULL,CLI000009,Iota Boutique SRL,DISTR
215319,0004077548,NULL,I,PMT,2025-07-21,NULL,-1,EUR,548.4000,2782.3600,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
215444,0003834631,NULL,I,PMT,2025-07-21,NULL,-1,RON,1704.0800,1704.0800,BO,CLI000010,Kappa Moda SA,DISTR
215513,0004077652,NULL,I,PMT,2025-07-21,NULL,-1,RON,973.5000,973.5000,RAMBURS,CLI000010,Kappa Moda SA,DISTR
215729,VFDD00125473,NULL,F,INV,2025-07-30,2025-07-30,1,RON,2249.7000,2249.7000,NULL,CLI000003,Gamma Comert SRL,DISTR
215733,VFDD00125459,NULL,F,INV,2025-07-30,2025-08-04,1,RON,11523.2400,11523.2400,NULL,CLI000002,Beta Retail SA,DISTR
215811,0004123331,NULL,I,PMT,2025-07-30,NULL,-1,RON,17109.8200,17109.8200,VIRAMENT,CLI000009,Iota Boutique SRL,DISTR
215841,0004123341,NULL,I,PMT,2025-07-31,NULL,-1,RON,2249.7000,2249.7000,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
215865,VRDD0171552,NULL,F,CRM,2025-07-31,NULL,-1,RON,176.3600,176.3600,NULL,CLI000004,Delta Magazin SA,DISTR
215923,0004145680,NULL,I,PMT,2025-08-04,NULL,-1,RON,8017.6000,8017.6000,VIRAMENT,CLI000010,Kappa Moda SA,DISTR
216025,VFDD00125505,NULL,F,INV,2025-08-06,2025-11-04,1,RON,1657.7000,1657.7000,NULL,CLI000009,Iota Boutique SRL,DISTR
216096,0004159010,NULL,I,PMT,2025-08-07,NULL,-1,RON,5569.0400,5569.0400,VIRAMENT,CLI000002,Beta Retail SA,DISTR
216209,0004184810,NULL,I,PMT,2025-08-04,NULL,-1,EUR,476.4000,2418.6800,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
216213,0004184815,NULL,I,PMT,2025-08-11,NULL,-1,EUR,906.0000,4594.4200,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
216216,XRP0864,NULL,F,CRM,2025-08-12,NULL,-1,EUR,40.3000,204.2200,NULL,CLI000005,Epsilon Trade SRL,DISTR
216274,0003850272,NULL,I,PMT,2025-08-13,NULL,-1,RON,1266.1600,1266.1600,BO,CLI000010,Kappa Moda SA,DISTR
216290,0004184838,NULL,I,PMT,2025-08-13,NULL,-1,RON,8809.5700,8809.5700,VIRAMENT,CLI000009,Iota Boutique SRL,DISTR
216341,VFDD00125575,NULL,F,INV,2025-08-14,2025-08-19,1,RON,21663.5000,21663.5000,NULL,CLI000004,Delta Magazin SA,DISTR
216381,VFDD00125580,NULL,F,INV,2025-08-14,2025-08-18,1,RON,1321.9300,1321.9300,NULL,CLI000003,Gamma Comert SRL,DISTR
216426,0004215870,NULL,I,PMT,2025-08-13,NULL,-1,EUR,3371.3300,17086.9100,VIRAMENT,CLI000008,Theta Style SRL,DISTR
216429,VFDD00125616,NULL,F,INV,2025-08-18,2025-11-17,1,RON,13000.2400,13000.2400,NULL,CLI000009,Iota Boutique SRL,DISTR
216462,VFDD00125658,NULL,F,INV,2025-08-18,2025-08-25,1,RON,7157.9900,7157.9900,NULL,CLI000002,Beta Retail SA,DISTR
216482,VFDD00125623,NULL,F,INV,2025-08-18,2025-11-17,1,RON,19391.4600,19391.4600,NULL,CLI000010,Kappa Moda SA,DISTR
216491,VFDD00125648,NULL,F,INV,2025-08-18,2025-08-19,1,RON,10124.8000,10124.8000,NULL,CLI000003,Gamma Comert SRL,DISTR
216528,0004215884,NULL,I,PMT,2025-08-18,NULL,-1,RON,23487.1400,23487.1400,VIRAMENT,CLI000004,Delta Magazin SA,DISTR
216540,0004215887,NULL,I,PMT,2025-08-18,NULL,-1,RON,1321.9300,1321.9300,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
216566,VFDD00125696,NULL,F,INV,2025-08-19,2025-08-25,1,RON,1462.1600,1462.1600,NULL,CLI000004,Delta Magazin SA,DISTR
216573,VFDD00125692,NULL,F,INV,2025-08-19,2025-11-17,1,RON,11882.2000,11882.2000,NULL,CLI000010,Kappa Moda SA,DISTR
216695,VFDD00125725,NULL,F,INV,2025-08-20,2025-11-18,1,RON,14396.5800,14396.5800,NULL,CLI000009,Iota Boutique SRL,DISTR
216734,VFDD00125731,NULL,F,INV,2025-08-20,2025-08-25,1,RON,8833.3200,8833.3200,NULL,CLI000002,Beta Retail SA,DISTR
216750,0004231072,NULL,I,PMT,2025-08-20,NULL,-1,RON,10124.8000,10124.8000,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
216776,0004231073,NULL,I,PMT,2025-08-20,NULL,-1,RON,1462.1600,1462.1600,VIRAMENT,CLI000004,Delta Magazin SA,DISTR
216837,VFDD00125751,NULL,F,INV,2025-08-21,2025-11-19,1,RON,12414.6000,12414.6000,NULL,CLI000010,Kappa Moda SA,DISTR
216957,0004246894,NULL,I,PMT,2025-08-22,NULL,-1,RON,15991.3100,15991.3100,VIRAMENT,CLI000002,Beta Retail SA,DISTR
217036,VFDD00125843,NULL,F,INV,2025-08-25,2025-08-26,1,RON,4722.1600,4722.1600,NULL,CLI000003,Gamma Comert SRL,DISTR
217038,VFDD00125852,NULL,F,INV,2025-08-25,2025-11-24,1,RON,3148.4200,3148.4200,NULL,CLI000010,Kappa Moda SA,DISTR
217039,VFDD00125853,NULL,F,INV,2025-08-25,2025-11-24,1,RON,3148.4200,3148.4200,NULL,CLI000010,Kappa Moda SA,DISTR
217040,VFDD00125855,NULL,F,INV,2025-08-25,2025-08-25,1,RON,2207.0400,2207.0400,NULL,CLI000003,Gamma Comert SRL,DISTR
217075,VFDD00125851,NULL,F,INV,2025-08-25,2025-09-01,1,RON,2895.1000,2895.1000,NULL,CLI000002,Beta Retail SA,DISTR
217154,VFDD00125926,NULL,F,INV,2025-08-27,2025-08-27,1,RON,2597.8700,2597.8700,NULL,CLI000003,Gamma Comert SRL,DISTR
217180,VFDD00125906,NULL,F,INV,2025-08-27,2025-09-01,1,RON,4142.3200,4142.3200,NULL,CLI000002,Beta Retail SA,DISTR
217201,0004260116,NULL,I,PMT,2025-08-27,NULL,-1,RON,6929.2000,6929.2000,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
217348,VDSK1817,NULL,F,INV,2025-08-12,2025-10-11,1,EUR,1299.6000,6585.8500,NULL,CLI000006,Zeta Obchod s.r.o.,DISTR
217368,VDSK1848,NULL,F,INV,2025-08-21,2025-12-19,1,EUR,39113.4000,197956.8300,NULL,CLI000001,Alpha Distrib SRL,DISTR
217370,RDSK190,NULL,F,CRM,2025-08-14,NULL,-1,EUR,36.6700,182.5200,NULL,CLI000008,Theta Style SRL,DISTR
217378,VDSK1840,NULL,F,INV,2025-08-14,2025-11-12,1,EUR,3371.2400,17069.6000,NULL,CLI000008,Theta Style SRL,DISTR
217440,0004310661,NULL,I,PMT,2025-08-29,NULL,-1,RON,7037.4200,7037.4200,VIRAMENT,CLI000002,Beta Retail SA,DISTR
217443,0004310663,NULL,I,PMT,2025-08-29,NULL,-1,RON,2597.8700,2597.8700,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
217457,VFDD00125971,NULL,F,INV,2025-08-29,2025-11-27,1,RON,7201.9200,7201.9200,NULL,CLI000009,Iota Boutique SRL,DISTR
217516,VFDD00126025,NULL,F,INV,2025-09-01,2025-12-02,1,RON,2264.6400,2264.6400,NULL,CLI000002,Beta Retail SA,DISTR
217596,0004324346,NULL,I,PMT,2025-09-01,NULL,-1,EUR,1116.0600,5660.8800,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
217597,0004324347,NULL,I,PMT,2025-09-01,NULL,-1,EUR,2512.2000,12742.3800,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
217633,VFDD00126056,NULL,F,INV,2025-09-02,2025-09-08,1,RON,9821.3400,9821.3400,NULL,CLI000004,Delta Magazin SA,DISTR
217690,VFDD00126085,NULL,F,INV,2025-09-03,2025-12-02,1,RON,4356.0000,4356.0000,NULL,CLI000009,Iota Boutique SRL,DISTR
217761,VDSK1910,NULL,F,INV,2025-08-29,2025-12-27,1,EUR,11478.8000,58165.3800,NULL,CLI000001,Alpha Distrib SRL,DISTR
217806,0004337318,NULL,I,PMT,2025-09-04,NULL,-1,RON,9821.3400,9821.3400,VIRAMENT,CLI000004,Delta Magazin SA,DISTR
217822,0004337384,NULL,I,PMT,2025-09-05,NULL,-1,RON,2264.6400,2264.6400,VIRAMENT,CLI000002,Beta Retail SA,DISTR
217902,VFDD00126114,NULL,F,INV,2025-09-04,2025-09-04,1,RON,12941.0700,12941.0700,NULL,CLI000003,Gamma Comert SRL,DISTR
217946,0004337415,NULL,I,PMT,2025-09-08,NULL,-1,RON,12941.0700,12941.0700,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
217992,VFDD00126164,NULL,F,INV,2025-09-08,2025-12-08,1,RON,11703.1200,11703.1200,NULL,CLI000010,Kappa Moda SA,DISTR
218095,VFDD00126201,NULL,F,INV,2025-09-09,2025-09-10,1,RON,4864.6900,4864.6900,NULL,CLI000003,Gamma Comert SRL,DISTR
218103,VFDD00126219,NULL,F,INV,2025-09-09,2025-12-08,1,RON,1848.8800,1848.8800,NULL,CLI000010,Kappa Moda SA,DISTR
218144,0004371761,NULL,I,PMT,2025-09-11,NULL,-1,RON,4864.6900,4864.6900,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
218151,0004371766,NULL,I,PMT,2025-09-11,NULL,-1,EUR,640.0000,3246.9100,VIRAMENT,CLI000006,Zeta Obchod s.r.o.,DISTR
218164,VFDD00126302,NULL,F,INV,2025-09-12,2025-12-11,1,RON,2274.8000,2274.8000,NULL,CLI000009,Iota Boutique SRL,DISTR
218181,VFDD00126279,NULL,F,INV,2025-09-12,2025-09-17,1,RON,4251.6500,4251.6500,NULL,CLI000002,Beta Retail SA,DISTR
218204,VFDD00126251,NULL,F,INV,2025-09-11,2025-12-10,1,RON,4530.2400,4530.2400,NULL,CLI000010,Kappa Moda SA,DISTR
218210,VFDD00126295,NULL,F,INV,2025-09-12,2025-12-11,1,RON,12545.2800,12545.2800,NULL,CLI000010,Kappa Moda SA,DISTR
218247,VFDD0153333,NULL,F,INV,2025-09-11,2025-09-11,1,RON,1908.1700,1908.1700,NULL,CLI000003,Gamma Comert SRL,DISTR
218302,RDSK195,NULL,F,CRM,2025-09-04,NULL,-1,EUR,556.0000,2823.3100,NULL,CLI000001,Alpha Distrib SRL,DISTR
218303,VDSK1933,NULL,F,INV,2025-09-03,2025-12-02,1,EUR,2030.4000,10310.5700,NULL,CLI000005,Epsilon Trade SRL,DISTR
218314,VDSK1962,NULL,F,INV,2025-09-04,2026-01-02,1,EUR,14472.8000,73491.4300,NULL,CLI000001,Alpha Distrib SRL,DISTR
218331,VDSK1945,NULL,F,INV,2025-09-03,2025-11-02,1,EUR,640.8000,3254.0500,NULL,CLI000006,Zeta Obchod s.r.o.,DISTR
218384,VFDD00126340,NULL,F,INV,2025-09-15,2025-12-15,1,RON,9321.8400,9321.8400,NULL,CLI000010,Kappa Moda SA,DISTR
218395,VFDD00126375,NULL,F,INV,2025-09-15,2025-09-16,1,RON,4816.4100,4816.4100,NULL,CLI000003,Gamma Comert SRL,DISTR
218419,0004378419,NULL,I,PMT,2025-09-15,NULL,-1,RON,1908.1700,1908.1700,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
218460,0004397131,NULL,I,PMT,2025-09-16,NULL,-1,RON,4251.6500,4251.6500,VIRAMENT,CLI000002,Beta Retail SA,DISTR
218493,0004402979,NULL,I,PMT,2025-09-17,NULL,-1,RON,4816.4100,4816.4100,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
218536,VFDD00126409,NULL,F,INV,2025-09-16,2025-09-22,1,RON,1627.6900,1627.6900,NULL,CLI000004,Delta Magazin SA,DISTR
218545,VFDD00126436,NULL,F,INV,2025-09-17,2025-09-22,1,RON,14500.4600,14500.4600,NULL,CLI000002,Beta Retail SA,DISTR
218565,VFDD00126441,NULL,F,INV,2025-09-17,2025-12-16,1,RON,3271.8400,3271.8400,NULL,CLI000009,Iota Boutique SRL,DISTR
218620,VFDD00126462,NULL,F,INV,2025-09-17,2025-09-18,1,RON,1324.2200,1324.2200,NULL,CLI000003,Gamma Comert SRL,DISTR
218623,VFDD00126467,NULL,F,INV,2025-09-18,2025-12-17,1,RON,23345.7400,23345.7400,NULL,CLI000010,Kappa Moda SA,DISTR
218635,VFDD00126497,NULL,F,INV,2025-09-18,2025-09-19,1,RON,13573.3000,13573.3000,NULL,CLI000003,Gamma Comert SRL,DISTR
218689,0004403007,NULL,I,PMT,2025-09-18,NULL,-1,EUR,3046.2700,15435.4500,VIRAMENT,CLI000008,Theta Style SRL,DISTR
218751,VFDD00126509,NULL,F,INV,2025-09-19,2025-09-24,1,RON,6805.2800,6805.2800,NULL,CLI000002,Beta Retail SA,DISTR
218758,VFDD00126548,NULL,F,INV,2025-09-19,2025-09-24,1,RON,8954.6300,8954.6300,NULL,CLI000004,Delta Magazin SA,DISTR
218762,VFDD00126539,NULL,F,INV,2025-09-19,2025-09-24,1,RON,5633.2800,5633.2800,NULL,CLI000002,Beta Retail SA,DISTR
218831,VFDD0153383,NULL,F,INV,2025-09-19,2025-09-19,1,RON,1793.2200,1793.2200,NULL,CLI000003,Gamma Comert SRL,DISTR
218872,0004407965,NULL,I,PMT,2025-09-19,NULL,-1,RON,1324.2200,1324.2200,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
218895,0004416108,NULL,I,PMT,2025-09-22,NULL,-1,RON,14500.4600,14500.4600,VIRAMENT,CLI000002,Beta Retail SA,DISTR
218912,0004416109,NULL,I,PMT,2025-09-22,NULL,-1,RON,13573.3000,13573.3000,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
218939,0004416175,NULL,I,PMT,2025-09-23,NULL,-1,RON,8758.5600,8758.5600,VIRAMENT,CLI000004,Delta Magazin SA,DISTR
218942,0004416176,NULL,I,PMT,2025-09-23,NULL,-1,RON,1793.2200,1793.2200,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
218951,0004260176,NULL,I,PMT,2025-09-23,NULL,-1,RON,3148.4200,3148.4200,BO,CLI000010,Kappa Moda SA,DISTR
218979,VFDD00126691,NULL,F,INV,2025-09-22,2025-09-22,1,RON,2253.0200,2253.0200,NULL,CLI000003,Gamma Comert SRL,DISTR
218997,VFDD00126755,NULL,F,INV,2025-09-23,2025-09-24,1,RON,7195.8800,7195.8800,NULL,CLI000003,Gamma Comert SRL,DISTR
219003,VFDD00126637,NULL,F,INV,2025-09-22,2025-12-22,1,RON,6802.6200,6802.6200,NULL,CLI000010,Kappa Moda SA,DISTR
219022,VFDD00126759,NULL,F,INV,2025-09-23,2025-09-24,1,RON,1448.3700,1448.3700,NULL,CLI000003,Gamma Comert SRL,DISTR
219057,VFDD00126619,NULL,F,INV,2025-09-22,2025-12-22,1,RON,10151.9000,10151.9000,NULL,CLI000009,Iota Boutique SRL,DISTR
219068,VFDD00126762,NULL,F,INV,2025-09-23,2025-12-22,1,RON,1235.4600,1235.4600,NULL,CLI000009,Iota Boutique SRL,DISTR
219100,VFDD00126697,NULL,F,INV,2025-09-22,2025-09-23,1,RON,1255.2500,1255.2500,NULL,CLI000003,Gamma Comert SRL,DISTR
219109,VFDD00126670,NULL,F,INV,2025-09-22,2025-09-29,1,RON,6723.4200,6723.4200,NULL,CLI000002,Beta Retail SA,DISTR
219117,VFDD00126735,NULL,F,INV,2025-09-23,2025-09-29,1,RON,7462.5600,7462.5600,NULL,CLI000004,Delta Magazin SA,DISTR
219157,0004419229,NULL,I,PMT,2025-09-24,NULL,-1,RON,19161.9800,19161.9800,VIRAMENT,CLI000002,Beta Retail SA,DISTR
219161,0004419232,NULL,I,PMT,2025-09-24,NULL,-1,RON,3508.2700,3508.2700,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
219171,VFDD00126776,NULL,F,INV,2025-09-24,2025-12-23,1,RON,11616.0000,11616.0000,NULL,CLI000009,Iota Boutique SRL,DISTR
219209,VFDD00126800,NULL,F,INV,2025-09-24,2025-09-29,1,RON,13692.4800,13692.4800,NULL,CLI000002,Beta Retail SA,DISTR
219247,VFDD00126812,NULL,F,INV,2025-09-24,2025-12-23,1,RON,4622.2000,4622.2000,NULL,CLI000010,Kappa Moda SA,DISTR
219335,VFDD00126911,NULL,F,INV,2025-09-25,2025-12-24,1,RON,2129.6000,2129.6000,NULL,CLI000009,Iota Boutique SRL,DISTR
219338,VFDD00126923,NULL,F,INV,2025-09-25,2025-12-24,1,RON,5219.9400,5219.9400,NULL,CLI000009,Iota Boutique SRL,DISTR
219342,VFDD00126941,NULL,F,INV,2025-09-25,2025-12-24,1,RON,7831.1200,7831.1200,NULL,CLI000009,Iota Boutique SRL,DISTR
219350,VFDD00126850,NULL,F,INV,2025-09-25,2025-09-30,1,RON,5324.4900,5324.4900,NULL,CLI000004,Delta Magazin SA,DISTR
219369,VFDD00126940,NULL,F,INV,2025-09-25,2025-09-30,1,RON,6771.1600,6771.1600,NULL,CLI000002,Beta Retail SA,DISTR
