ID,ITEM_CODE,ITEM_NAME,ITEM_DESCRIPTION,BRAND_ID,SEASON_ID,ITEM_TYPE_ID,CATEGORY_ID,VAT,LAST_COST_PRICE,MAIN_BARCODE,SUPPLIER_CODE,WEIGHT,UM,ACTIVE
1213597,H3LN23112DKDL7001899,H3DL70018B 23-N  GHEATA  DAMA,BORD. CALF LEATHER,902,60,1,13,21,NULL,700001133665,DL70018B,NULL,PER,1
1213603,H3LN01112DKDL7002199,H3DL70021A 01-N  GHEATA  DAMA,BLACK CALF LEATHER,902,60,1,13,21,NULL,700001133671,DL70021A,NULL,PER,1
1213609,H3LI01112DKDL7002499,H3DL70024A 01-I  GHEATA  DAMA,BLACK CALF SUEDE,902,60,1,13,21,NULL,700001133677,DL70024A,NULL,PER,1
1213613,H3LN011G7DKDL7002699,H3DL70026A 01-N  CIZMULITA  DAMA,BLACK CALF LEATHER,902,60,1,476,21,NULL,700001133681,DL70026A,NULL,PER,1
1213614,H3LI011G7DKDL7002699,H3DL70026B 01-I  CIZMULITA  DAMA,BLACK CALF SUEDE,902,60,1,476,21,NULL,700001133682,DL70026B,NULL,PER,1
1213623,H3L101111DKDL7003099,H3DL70030B 01-1  PANTOF  DAMA,BLACK CALF LEATHER,902,60,1,12,21,NULL,700001133691,DL70030B,NULL,PER,1
1213656,ICLN01112BK851348999,IC851348 01-N  GHEATA  BARBAT,26790/011 NERO/NERO,200,60,1,13,21,NULL,700001133724,851348,NULL,PER,1
1213657,ICLN02112BK851348999,IC851348 02-N  GHEATA  BARBAT,26793/017 MARR.SCURO/MARRONE,200,60,1,13,21,NULL,700001133725,851348,NULL,PER,1
1213745,OTLN01111BKA10999999,OTA-10 01-N  PANTOF  BARBAT,A-10 BLACK LOTUS,24,60,1,12,21,NULL,700001133813,A-10,NULL,PER,1
1213759,OTLN01111BK280449999,OT2804-4 01-N  PANTOF  BARBAT,2804-4 BLACK LOTUS,24,60,1,12,21,NULL,700001133827,2804-4,NULL,PER,1
1213764,OTLN01111BKYD9515099,OTYD95150 01-N  PANTOF  BARBAT,YD95150 BLACK LOTUS,24,60,1,12,21,NULL,700001133832,YD95150,NULL,PER,1
1213766,OTLN01111BKA45999999,OTA-45 01-N  PANTOF  BARBAT,A-45 BLACK LOTUS,24,60,1,12,21,NULL,700001133834,A-45,NULL,PER,1
1213768,OTLN01111BK280499999,OT2804 01-N  PANTOF  BARBAT,2804 BLACK LOTUS,24,60,1,12,21,NULL,700001133836,2804,NULL,PER,1
1213782,OTLN01112BKE34649999,OTE-346-4 01-N  GHEATA  BARBAT,E-346-4 BLACK LOTUS BLACK MARSEL,24,60,1,13,21,NULL,700001133850,E-346-4,NULL,PER,1
1213792,H1LI01111DKWC5000299,H1WC50002B 01-I  PANTOF  DAMA,BLACK CALF SUEDE+A. LEATHER,900,60,1,12,21,NULL,700001133860,WC50002B,NULL,PER,1
1213802,JILN01111DKJI5004999,JIJI50049A 01-N  PANTOF  DAMA,BLACK COATED GOAT PATENT LEATHER+BLACK GOAT LEATHER+BLACK GOAT SUEDE,761,60,1,12,21,NULL,700001133870,JI50049A,NULL,PER,1
1213805,JILN01111DKJI6001699,JIJI60016B 01-N  PANTOF  DAMA,BLACK GOAT LEATHER,761,60,1,12,21,NULL,700001133873,JI60016B,NULL,PER,1
1213806,JILL01111DKJI5005199,JIJI50051D 01-L  PANTOF  DAMA,BLACK CALF PATENT LEATHER,761,60,1,12,21,NULL,700001133874,JI50051D,NULL,PER,1
1213809,X4LN01111DKX44001599,X4X440015A 01-N  PANTOF  DAMA,X44015A BLACK CALF LEATHER,1076,60,1,12,21,NULL,700001133877,X440015A,NULL,PER,1
1213811,H3LN01112DKDL3001299,H3DL30012 01-N  GHEATA  DAMA,BLACK CALF LEATHER,902,60,1,13,21,NULL,700001133879,DL30012,NULL,PER,1
1213812,Z9LN03112DK22B686999,Z922B686-F609-NP708B 03-N  GHEATA  DAMA,Grey Leather,1103,60,1,13,21,NULL,700001133880,22B686-F609-NP708B,NULL,PER,1
1213813,Z9LL01112DK22B686999,Z922B686-F609-ZP170B 01-L  GHEATA  DAMA,Black Leather,1103,60,1,13,21,NULL,700001133881,22B686-F609-ZP170B,NULL,PER,1
1213816,H1LL01111DKWC5000299,H1WC50002A 01-L  PANTOF  DAMA,BLACK PAENT LEATHER,900,60,1,12,21,NULL,700001133884,WC50002A,NULL,PER,1
1213817,OTLN01113BK19167BS99,OT19167-9 BS 01-N  CIZMA  BARBAT,BLACK FLOTHER,24,60,1,14,21,NULL,700001133885,19167-9 BS,NULL,PER,1
1213855,7VLIC4112DKC21069999,7VV1281-C2106-G5 C4-I  GHEATA  DAMA,Brown Leather+kid suede,1316,60,1,13,21,NULL,700001133923,V1281-C2106-G5,NULL,PER,1
1213865,3RLN01111BKDS215D199,3RDS215D1 01-N  PANTOF  BARBAT,Black Leather,1275,60,1,12,21,NULL,700001133933,DS215D1,NULL,PER,1
1213866,3RLN02111BKDS215D199,3RDS215D1 02-N  PANTOF  BARBAT,Brown Leather,1275,60,1,12,21,NULL,700001133934,DS215D1,NULL,PER,1
1213871,3RLN01111BKDS217A399,3RDS217A3 01-N  PANTOF  BARBAT,Black Leather,1275,60,1,12,21,NULL,700001133939,DS217A3,NULL,PER,1
1213875,3RLN01112BK2172A0199,3R2172A07-1 01-N  GHEATA  BARBAT,Black Leather,1275,60,1,13,21,NULL,700001133943,2172A07-1,NULL,PER,1
1213876,3RLN14112BK2172A0199,3R2172A07-1 14-N  GHEATA  BARBAT,Grey Leather,1275,60,1,13,21,NULL,700001133944,2172A07-1,NULL,PER,1
1213886,V7LN02112DK494H61B99,V724A494H-61B-C457 02-N  GHEATA  DAMA,Brown Leather,1059,60,1,13,21,NULL,700001133954,24A494H-61B-C457,NULL,PER,1
1213932,E6LN02111BKE62000699,E6E620006B 02-N  PANTOF  BARBAT,BROWN FIRST LAYER  CALF LEATHER,871,60,1,12,21,NULL,700001134000,E620006B,NULL,PER,1
1213933,E6LN01111BKE62000699,E6E620006A 01-N  PANTOF  BARBAT,BLACK FIRST LAYER  CALF LEATHER,871,60,1,12,21,NULL,700001134001,E620006A,NULL,PER,1
1213937,V2LN01112BKV23000299,V2V230002 01-N  GHEATA  BARBAT,BLACK CALF LEATHER,1054,60,1,13,21,NULL,700001134005,V230002,NULL,PER,1
1214279,OEL243111DK112786099,OE11279-610-860 43-2  PANTOF  DAMA,NOBUCK DEEP LAKE MA,558,60,1,12,21,NULL,700001134347,11279-610-860,NULL,PER,1
1214285,OELEO7111DK111251599,OE11120-720-515 O7-E  PANTOF  DAMA,GLOWING SNAKE BLACKACERO MA,558,60,1,12,21,NULL,700001134353,11120-720-515,NULL,PER,1
1214300,OEL201111DK117587999,OE11775-772-879SOFT 01-2  PANTOF  DAMA,NOBUCK BLACK MA,558,60,1,12,21,NULL,700001134368,11775-772-879SOFT,NULL,PER,1
1214303,OELN03111DK118064299,OE11804-561-642SOFT 03-N  PANTOF  DAMA,MESTICO FERRARA KOALA MA,558,60,1,12,21,NULL,700001134371,11804-561-642SOFT,NULL,PER,1
1214306,OEL201111DK118087799,OE11804-561-877SOFT 01-2  PANTOF  DAMA,NOBUCK BLACK MA,558,60,1,12,21,NULL,700001134374,11804-561-877SOFT,NULL,PER,1
1215204,7VLNK7112DKC18579999,7VV1201-C1857-G5.5 K7-N  GHEATA  DAMA,Gun Cow leather,1316,60,1,13,21,NULL,700001135272,V1201-C1857-G5.5,NULL,PER,1
1215207,7VLI01112DKS60599999,7VV1216-S605-G5 01-I  GHEATA  DAMA,Black Kid suede+silk leather,1316,60,1,13,21,NULL,700001135275,V1216-S605-G5,NULL,PER,1
1215209,7VLN01113DKS64599999,7VV1233-S645-G15 01-N  CIZMA  DAMA,Black Leather,1316,60,1,14,21,NULL,700001135277,V1233-S645-G15,NULL,PER,1
1215212,7VLI01112DKS79199999,7VV1244-S791-G6 01-I  GHEATA  DAMA,Black Kid suede,1316,60,1,13,21,NULL,700001135280,V1244-S791-G6,NULL,PER,1
1215213,7VLN01112DKS79199999,7VV1244-S791-G6 01-N  GHEATA  DAMA,Black Kid leather,1316,60,1,13,21,NULL,700001135281,V1244-S791-G6,NULL,PER,1
1215226,C0LN01112DKUZ2883999,C05B38-UZ2883-NP1062B 01-N  GHEATA  DAMA,Black Cow leather,860,60,1,13,21,NULL,700001135294,5B38-UZ2883-NP1062B,NULL,PER,1
1215240,C0LI01111DKUR2568999,C04A220-UR2568-015A2 01-I  PANTOF  DAMA,Black Kid suede,860,60,1,12,21,NULL,700001135308,4A220-UR2568-015A2,NULL,PER,1
1215248,C0LI23111DKA60599999,C04A263-A605-YF371A 23-I  PANTOF  DAMA,Wine Kid suede,860,60,1,12,21,NULL,700001135316,4A263-A605-YF371A,NULL,PER,1
1215252,H4LI01113DK32973R999,H4HX1731-32973R-6459 01-I  CIZMA  DAMA,Black Kid suede,903,60,1,14,21,NULL,700001135320,HX1731-32973R-6459,NULL,PER,1
1215256,H4LIL2112DK31659R999,H4HX1385-31659R-8167 L2-I  GHEATA  DAMA,Black+gun Kid suede,903,60,1,13,21,NULL,700001135324,HX1385-31659R-8167,NULL,PER,1
1215259,H4LIO7112DK29459R999,H4HX9589-29459R-6459B O7-I  GHEATA  DAMA,Black Kid suede+kid leather,903,60,1,13,21,NULL,700001135327,HX9589-29459R-6459B,NULL,PER,1
1215273,V7LI01112DK41060B999,V724A410-60B-12 01-I  GHEATA  DAMA,Black Kid suede,1059,60,1,13,21,NULL,700001135341,24A410-60B-12,NULL,PER,1
1215288,V7LL01112DK51463B999,V724A514-63B-N377 01-L  GHEATA  DAMA,Black Patent leather+elastic,1059,60,1,13,21,NULL,700001135356,24A514-63B-N377,NULL,PER,1
1215290,V7LZ01112DK517S60B99,V724A517S-60B-12 01-Z  GHEATA  DAMA,Black Kid suede+elastic pu,1059,60,1,13,21,NULL,700001135358,24A517S-60B-12,NULL,PER,1
1215295,V7LN01112DK58520B999,V724A585-20B-Y008 01-N  GHEATA  DAMA,Black Kid leather,1059,60,1,13,21,NULL,700001135363,24A585-20B-Y008,NULL,PER,1
1215296,V7LN52112DK58520B999,V724A585-20B-Y219 52-N  GHEATA  DAMA,Off-white Kid leather,1059,60,1,13,21,NULL,700001135364,24A585-20B-Y219,NULL,PER,1
1215297,V7LN55112DK58520B999,V724A585-20B-N973 55-N  GHEATA  DAMA,Cognac Kid leather,1059,60,1,13,21,NULL,700001135365,24A585-20B-N973,NULL,PER,1
1215298,V7LI51113DK65663B999,V723A656-63B-R184 51-I  CIZMA  DAMA,Grey Kid suede,1059,60,1,14,21,NULL,700001135366,23A656-63B-R184,NULL,PER,1
1215299,V7LN01113DK65663B999,V723A656-63B-Y008 01-N  CIZMA  DAMA,Black Kid leather,1059,60,1,14,21,NULL,700001135367,23A656-63B-Y008,NULL,PER,1
1215307,8VLN01113DKTC2899999,8VTC289-V1962-Z007-01 01-N  CIZMA  DAMA,Black Leather,1317,60,1,14,21,NULL,700001135375,TC289-V1962-Z007-01,NULL,PER,1
1215315,8VLI01112DKC53449999,8VC5344-V336 01-I  GHEATA  DAMA,Black Kid suede,1317,60,1,13,21,NULL,700001135383,C5344-V336,NULL,PER,1
1215334,8VLN23112DKC56539999,8VC5653-V1891-Z007-32 23-N  GHEATA  DAMA,Red Leather,1317,60,1,13,21,NULL,700001135402,C5653-V1891-Z007-32,NULL,PER,1
1215335,8VLN01112DKC56539999,8VC5653-V1891-Z007-01 01-N  GHEATA  DAMA,Black Leather,1317,60,1,13,21,NULL,700001135403,C5653-V1891-Z007-01,NULL,PER,1
1215336,8VLN02112DKC56539999,8VC5653-V1891-Z001-2 02-N  GHEATA  DAMA,Brown Leather,1317,60,1,13,21,NULL,700001135404,C5653-V1891-Z001-2,NULL,PER,1
1215341,Z9LN01112DK972D12899,Z922B972-D128-ZP236B 01-N  GHEATA  DAMA,Black Leather,1103,60,1,13,21,NULL,700001135409,22B972-D128-ZP236B,NULL,PER,1
1215344,Z9LI01112DK982D13599,Z922B982-D135-015B 01-I  GHEATA  DAMA,Black Kid suede,1103,60,1,13,21,NULL,700001135412,22B982-D135-015B,NULL,PER,1
1215346,Z9LL01112DK901A25999,Z922B901-A25-ZP170B 01-L  GHEATA  DAMA,Black Patent leather,1103,60,1,13,21,NULL,700001135414,22B901-A25-ZP170B,NULL,PER,1
1215349,Z9LI03112DK52A282999,Z9B52-A282-YF363B 03-I  GHEATA  DAMA,Camel Kid suede,1103,60,1,13,21,NULL,700001135417,B52-A282-YF363B,NULL,PER,1
1215350,Z9LI01112DK52A282999,Z9B52-A282-015B 01-I  GHEATA  DAMA,Black Kid suede,1103,60,1,13,21,NULL,700001135418,B52-A282-015B,NULL,PER,1
1215351,Z9LIC4112DK52A282999,Z9B52-A282-YF340 C4-I  GHEATA  DAMA,Dark brown Kid suede,1103,60,1,13,21,NULL,700001135419,B52-A282-YF340,NULL,PER,1
1215353,Z9LL01112DK990D26099,Z922B990-D260-ZP170B 01-L  GHEATA  DAMA,Black Patent leather,1103,60,1,13,21,NULL,700001135421,22B990-D260-ZP170B,NULL,PER,1
1215358,Z9LZ01113DK88H272999,Z9T88-H272-5B10B 01-Z  CIZMA  DAMA,Black Kid suede+suede pu,1103,60,1,14,21,NULL,700001135426,T88-H272-5B10B,NULL,PER,1
1215369,Z9LN01111DK55A284999,Z9A55-A284-ZP236TA 01-N  PANTOF  DAMA,Black Leather,1103,60,1,12,21,NULL,700001135437,A55-A284-ZP236TA,NULL,PER,1
1215372,Z9LN01112DK886A36099,Z922B886-A360-ZP236B 01-N  GHEATA  DAMA,Black Leather,1103,60,1,13,21,NULL,700001135440,22B886-A360-ZP236B,NULL,PER,1
1215373,Z9LI01112DK886A36099,Z922B886-A360-015B 01-I  GHEATA  DAMA,Black Kid suede,1103,60,1,13,21,NULL,700001135441,22B886-A360-015B,NULL,PER,1
1215379,Z9LI01112DK789D33899,Z922B789-D338-015B 01-I  GHEATA  DAMA,Black Kid suede,1103,60,1,13,21,NULL,700001135447,22B789-D338-015B,NULL,PER,1
1215392,B2LN01112DK267050799,B218J2267-0507J-6587-6 01-N  GHEATA  DAMA,Black Cow leather,833,60,1,13,21,NULL,700001135460,18J2267-0507J-6587-6,NULL,PER,1
1215412,D7LL01111DK203M10799,D7A203-M107-G575A 01-L  PANTOF  DAMA,Black+brown Patent leather+horse fur,862,60,1,12,21,NULL,700001135480,A203-M107-G575A,NULL,PER,1
1215428,D7LN12111DK276M29399,D7A276-M293-T122A 12-N  PANTOF  DAMA,Black+bronze Leather,862,60,1,12,21,NULL,700001135496,A276-M293-T122A,NULL,PER,1
1215440,D7LIO7112DK206M12199,D7A206-M121B-G575A O7-I  GHEATA  DAMA,Black+brown Patent leather+kid suede,862,60,1,13,21,NULL,700001135508,A206-M121B-G575A,NULL,PER,1
1215441,D7LI01112DK206M12199,D7A206-M121B-T139A 01-I  GHEATA  DAMA,Black+grey Patent leather+kid suede,862,60,1,13,21,NULL,700001135509,A206-M121B-T139A,NULL,PER,1
1215454,D7LL01112DK297M31299,D7A297-M312B-G575 01-L  GHEATA  DAMA,Black Patent leather,862,60,1,13,21,NULL,700001135522,A297-M312B-G575,NULL,PER,1
1215457,D7LI01112DK279M29199,D7A279-M291B-G760 01-I  GHEATA  DAMA,Black Kid suede,862,60,1,13,21,NULL,700001135525,A279-M291B-G760,NULL,PER,1
1215458,D7LIC2112DK279M29199,D7A279-M291B-G761 C2-I  GHEATA  DAMA,Green Kid suede,862,60,1,13,21,NULL,700001135526,A279-M291B-G761,NULL,PER,1
1215677,K3LI01112DKK37000499,K3K370004 01-I  GHEATA  DAMA,P003 BLACK GOAT SUEDE,935,60,1,13,21,NULL,700001135745,K370004,NULL,PER,1
1215680,K3LE01112DKK37000799,K3K370007 01-E  GHEATA  DAMA,W75 BLACK STONE GRAIN CALF LEATHER,935,60,1,13,21,NULL,700001135748,K370007,NULL,PER,1
1215682,K3LI01112DKK37000999,K3K370009 01-I  GHEATA  DAMA,P523 BLACK GOAT SUEDE COATED /P276 BLACK PATENT A. LEATHER,935,60,1,13,21,NULL,700001135750,K370009,NULL,PER,1
1215700,K3LI01112DKK37002799,K3K370027 01-I  GHEATA  DAMA,P003 BLACK GOAT SUEDE,935,60,1,13,21,NULL,700001135768,K370027,NULL,PER,1
1215712,K3LI01112DKK37003599,K3K370035A 01-I  GHEATA  DAMA,P003 BLACK GOAT SUEDE/P276 BLACK PATENT A. LEATHER,935,60,1,13,21,NULL,700001135780,K370035A,NULL,PER,1
1215718,K3LN01112DKK37003899,K3K370038A 01-N  GHEATA  DAMA,P031 BLACK GOAT LEATHER,935,60,1,13,21,NULL,700001135786,K370038A,NULL,PER,1
1215719,K3LI01112DKK37003899,K3K370038B 01-I  GHEATA  DAMA,P003 BLACK GOAT SUEDE,935,60,1,13,21,NULL,700001135787,K370038B,NULL,PER,1
1215722,K3LI14112DKK37004099,K3K370040A 14-I  GHEATA  DAMA,W361 GREY GOAT SUEDE COATED,935,60,1,13,21,NULL,700001135790,K370040A,NULL,PER,1
1215723,K3LIO7112DKK37004099,K3K370040B O7-I  GHEATA  DAMA,W362 BLACK GOAT SUEDE COATED,935,60,1,13,21,NULL,700001135791,K370040B,NULL,PER,1
1215724,K3LN01112DKK37004199,K3K370041A 01-N  GHEATA  DAMA,W350 BLACK GOAT LEATHER,935,60,1,13,21,NULL,700001135792,K370041A,NULL,PER,1
1215727,K3LI01112DKK37004299,K3K370042B 01-I  GHEATA  DAMA,P003 BLACK GOAT SUEDE,935,60,1,13,21,NULL,700001135795,K370042B,NULL,PER,1
1215729,K3LN01112DKK37004399,K3K370043B 01-N  GHEATA  DAMA,W350 BLACK GOAT LEATHER,935,60,1,13,21,NULL,700001135797,K370043B,NULL,PER,1
1215734,K3LN01112DKK37004699,K3K370046A 01-N  GHEATA  DAMA,W350 BLACK GOAT LEATHER,935,60,1,13,21,NULL,700001135802,K370046A,NULL,PER,1
1215735,K3LI01112DKK37004699,K3K370046B 01-I  GHEATA  DAMA,P003 BLACK GOAT SUEDE,935,60,1,13,21,NULL,700001135803,K370046B,NULL,PER,1
1215738,K3LI06112DKK37004899,K3K370048A 06-I  GHEATA  DAMA,W38 DARK GREEN GOAT SUEDE,935,60,1,13,21,NULL,700001135806,K370048A,NULL,PER,1
1215745,K3LN02112DKK37005199,K3K370051A 02-N  GHEATA  DAMA,W326 BROWN GOAT LEATHER,935,60,1,13,21,NULL,700001135813,K370051A,NULL,PER,1
1215746,K3LN01112DKK37005199,K3K370051B 01-N  GHEATA  DAMA,P031 BLACK GOAT LEATHER,935,60,1,13,21,NULL,700001135814,K370051B,NULL,PER,1
1215756,K3LI01113DKK37005799,K3K370057B 01-I  CIZMA  DAMA,P003 BLACK GOAT SUEDE,935,60,1,14,21,NULL,700001135824,K370057B,NULL,PER,1
1215757,K3LN01113DKK37005799,K3K370057C 01-N  CIZMA  DAMA,W350 BLACK GOAT LEATHER,935,60,1,14,21,NULL,700001135825,K370057C,NULL,PER,1
1215761,K3LN50112DKK37005999,K3K370059A 50-N  GHEATA  DAMA,P340 GREY GOAT LEATHER,935,60,1,13,21,NULL,700001135829,K370059A,NULL,PER,1
1215762,K3LI01112DKK37005999,K3K370059B 01-I  GHEATA  DAMA,P003 BLACK GOAT SUEDE,935,60,1,13,21,NULL,700001135830,K370059B,NULL,PER,1
1215765,JILI01111DKJI7000499,JIJI70004A 01-I  PANTOF  DAMA,DARK NAVY GOAT A.  PATENT LEATHER+DARK NAVY GOAT SUEDE COATED EMBOSSED,761,60,1,12,21,NULL,700001135833,JI70004A,NULL,PER,1
1215766,JILI42111DKJI7000499,JIJI70004B 42-I  PANTOF  DAMA,BLACK GOAT A.  PATENT LEATHER+BLACK GOAT SUEDE COATED EMBOSSED,761,60,1,12,21,NULL,700001135834,JI70004B,NULL,PER,1
1215767,JILN03111DKJI7000699,JIJI70006A 03-N  PANTOF  DAMA,APRICOT GOAT LEATHER,761,60,1,12,21,NULL,700001135835,JI70006A,NULL,PER,1
1215768,JILL01111DKJI7000699,JIJI70006B 01-L  PANTOF  DAMA,BLACK GOAT A.  PATENT LEATHER,761,60,1,12,21,NULL,700001135836,JI70006B,NULL,PER,1
1215782,JILZ01113DKJI7001299,JIJI70012 01-Z  CIZMA  DAMA,BLACK GOAT SUEDE+STRETCH PU,761,60,1,14,21,NULL,700001135850,JI70012,NULL,PER,1
1215785,JILI06112DKJI7001499,JIJI70014A 06-I  GHEATA  DAMA,DARK GREEN  GOAT A.  PATENT LEATHER+DARK GREEN GOAT SUEDE  COATED EMBOSSED,761,60,1,13,21,NULL,700001135853,JI70014A,NULL,PER,1
1215787,JILI02112DKJI7001499,JIJI70014C 02-I  GHEATA  DAMA,BORD.  GOAT A.  PATENT LEATHER+BORD. GOAT SUEDE  COATED EMBOSSED,761,60,1,13,21,NULL,700001135855,JI70014C,NULL,PER,1
1215791,JILO01112DKJI7001699,JIJI70016A 01-O  GHEATA  DAMA,BLACK STONES GRAIN GOAT LEATHER,761,60,1,13,21,NULL,700001135859,JI70016A,NULL,PER,1
1215792,JILO23112DKJI7001699,JIJI70016B 23-O  GHEATA  DAMA,BLACK BORD. STONES GRAIN GOAT LEATHER,761,60,1,13,21,NULL,700001135860,JI70016B,NULL,PER,1
1215796,JILIC2112DKJI7001899,JIJI70018A C2-I  GHEATA  DAMA,DARK GREEN GOAT SUEDE,761,60,1,13,21,NULL,700001135864,JI70018A,NULL,PER,1
1215797,JILI01112DKJI7001899,JIJI70018B 01-I  GHEATA  DAMA,BLACK GOAT SUEDE,761,60,1,13,21,NULL,700001135865,JI70018B,NULL,PER,1
1215798,JILN01112DKJI7001899,JIJI70018C 01-N  GHEATA  DAMA,BLACK GOAT LEATHER,761,60,1,13,21,NULL,700001135866,JI70018C,NULL,PER,1
1215799,JILZ01113DKJI7001999,JIJI70019 01-Z  CIZMA  DAMA,BLACK LITCHI CALF LEATHER+STRETCH PU,761,60,1,14,21,NULL,700001135867,JI70019,NULL,PER,1
1215802,JILN03112DKJI7002199,JIJI70021B 03-N  GHEATA  DAMA,GREY GOAT LEATHER,761,60,1,13,21,NULL,700001135870,JI70021B,NULL,PER,1
1215806,JILI01112DKJI7002299,JIJI70022C 01-I  GHEATA  DAMA,BLACK GOAT SUEDE,761,60,1,13,21,NULL,700001135874,JI70022C,NULL,PER,1
1215809,JILE01112DKJI7002399,JIJI70023C 01-E  GHEATA  DAMA,BLACK EMBOSSED GOAT LEATHER,761,60,1,13,21,NULL,700001135877,JI70023C,NULL,PER,1
1215810,JILI01112DKJI7002499,JIJI70024A 01-I  GHEATA  DAMA,BLACK GOAT SUEDE,761,60,1,13,21,NULL,700001135878,JI70024A,NULL,PER,1
1215819,JILI01112DKJI7003099,JIJI70030A 01-I  GHEATA  DAMA,BLACK GOAT A.  CALF PATENT LEATHER+BLACK GOAT SUEDE  COATED EMBOSSED,761,60,1,13,21,NULL,700001135887,JI70030A,NULL,PER,1
1215827,JILI01112DKJI7003499,JIJI70034A 01-I  GHEATA  DAMA,BLACK GOAT SUEDE,761,60,1,13,21,NULL,700001135895,JI70034A,NULL,PER,1
1215828,JILN01112DKJI7003499,JIJI70034B 01-N  GHEATA  DAMA,BLACK GOAT LEATHER,761,60,1,13,21,NULL,700001135896,JI70034B,NULL,PER,1
1215830,JILN01112DKJI7003599,JIJI70035B 01-N  GHEATA  DAMA,BLACK GOAT OIL LEATHER,761,60,1,13,21,NULL,700001135898,JI70035B,NULL,PER,1
1215832,JILI01111DKJI7000599,JIJI70005A 01-I  PANTOF  DAMA,BLACK GOAT SUEDE,761,60,1,12,21,101.0488900000,700001135900,JI70005A,NULL,PER,1
1215837,JILI01112DKJI7003799,JIJI70037A 01-I  GHEATA  DAMA,BLACK GOAT SUEDE,761,60,1,13,21,NULL,700001135905,JI70037A,NULL,PER,1
1215839,JILN01111DKJI7003899,JIJI70038A 01-N  PANTOF  DAMA,BLACK SHINING GOAT LEATHER,761,60,1,12,21,NULL,700001135907,JI70038A,NULL,PER,1
1215841,JILL01111DKJI7003899,JIJI70038C 01-L  PANTOF  DAMA,BLACK GOAT PATENT A. LEATHER,761,60,1,12,21,NULL,700001135909,JI70038C,NULL,PER,1
1215850,JILI01112DKJI7004399,JIJI70043 01-I  GHEATA  DAMA,BLACK GOAT SUEDE,761,60,1,13,21,NULL,700001135918,JI70043,NULL,PER,1
1216163,K3LL42111DKK37005599,K3K370055A 42-L  PANTOF  DAMA,B230 NAVY PATENT A. LEATHER,935,60,1,12,21,NULL,700001136231,K370055A,NULL,PER,1
1216214,E6LN51112BKE65002099,E6E650020C 51-N  GHEATA  BARBAT,KAHAKI  FIRST LAYER CALF LEATHER,871,60,1,13,21,NULL,700001136282,E650020C,NULL,PER,1
1216410,7QLN01112DKXS7000999,7QXS70009C 01-N  GHEATA  DAMA,BLACK A. LEATHER,1271,60,1,13,21,NULL,700001136478,XS70009C,NULL,PER,1
1216422,J9LN01112DKJ97001099,J9J970010A 01-N  GHEATA  DAMA,BLACK CALF LEATHER+CAMEL CALF LEATHER,930,60,1,13,21,NULL,700001136490,J970010A,NULL,PER,1
1216425,P1LI01112DKZ87000399,P1Z870003A 01-I  GHEATA  DAMA,BLACK CALF SUEDE,992,60,1,13,21,NULL,700001136493,Z870003A,NULL,PER,1
1216430,P1LZ01112DKZ87000699,P1Z870006A 01-Z  GHEATA  DAMA,BLACK CALF SUEDE+KNITING,992,60,1,13,21,NULL,700001136498,Z870006A,NULL,PER,1
1216431,P1LZ04112DKZ87000699,P1Z870006B 04-Z  GHEATA  DAMA,CAMEL CALF SUEDE+KNITING,992,60,1,13,21,NULL,700001136499,Z870006B,NULL,PER,1
1216437,M4LL01111DKM47001099,M4M470010A 01-L  PANTOF  DAMA,BLACK CALF PATENT LEATHER,965,60,1,12,21,NULL,700001136505,M470010A,NULL,PER,1
1216455,3KLN01113DKYA7000499,3KYA70004 01-N  CIZMA  DAMA,BLACK CALF LEATHER,1202,60,1,14,21,NULL,700001136523,YA70004,NULL,PER,1
1216460,JYLN01112DKJY7001899,JYJY70018A 01-N  GHEATA  DAMA,BLACK CALF LEATHER,757,60,1,13,21,NULL,700001136528,JY70018A,NULL,PER,1
1216461,JYLI01112DKJY7001899,JYJY70018B 01-I  GHEATA  DAMA,BLACK GOAT SUEDE,757,60,1,13,21,NULL,700001136529,JY70018B,NULL,PER,1
1216465,JYLN01112DKJY7002499,JYJY70024A 01-N  GHEATA  DAMA,BLACK CALF LEATHER,757,60,1,13,21,NULL,700001136533,JY70024A,NULL,PER,1
1216466,JYLI01112DKJY7002499,JYJY70024B 01-I  GHEATA  DAMA,BLACK GOAT SUEDE,757,60,1,13,21,NULL,700001136534,JY70024B,NULL,PER,1
1216471,JYLI14112DKJY7003499,JYJY70034A 14-I  GHEATA  DAMA,DARK GREY GOAT SUEDE+GOAT LEATHER,757,60,1,13,21,NULL,700001136539,JY70034A,NULL,PER,1
1216472,JYLI01112DKJY7003499,JYJY70034B 01-I  GHEATA  DAMA,BLACK GOAT SUEDE+GOAT LEATHER,757,60,1,13,21,NULL,700001136540,JY70034B,NULL,PER,1
1216478,JYLN01112DKJY7002799,JYJY70027A 01-N  GHEATA  DAMA,BLACK GOAT LEATHER,757,60,1,13,21,NULL,700001136546,JY70027A,NULL,PER,1
1216479,JYLN03112DKJY7002799,JYJY70027B 03-N  GHEATA  DAMA,BEIGE CALF LEATHER,757,60,1,13,21,NULL,700001136547,JY70027B,NULL,PER,1
1216486,7QLI01112DKXS7000599,7QXS70005A 01-I  GHEATA  DAMA,BLACK CALF SUEDE+BLACK A. LEATHER,1271,60,1,13,21,NULL,700001136554,XS70005A,NULL,PER,1
